"doc_id","text","favorite_count","retweet_count","lat","lng","search_term","word","sentiment"
"xtwitter_data.csv.3917","x130557513",2481,230,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3917","x130557513",2481,230,,,"hard to understand","paranoid","negative"
"xtwitter_data.csv.3917","x130557513",2481,230,,,"hard to understand","right","positive"
"xtwitter_data.csv.3917","x130557513",2481,230,,,"hard to understand","good","positive"
"xtwitter_data.csv.3918","x926537719592910848",0,0,,,"hard to understand","amazing","positive"
"xtwitter_data.csv.3918","x926537719592910848",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3918","x926537719592910848",0,0,,,"hard to understand","lost","negative"
"xtwitter_data.csv.3919","x2353557241",0,0,,,"hard to understand","work","positive"
"xtwitter_data.csv.3919","x2353557241",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3920","x1262494703330775042",2,1,,,"hard to understand","fair","positive"
"xtwitter_data.csv.3920","x1262494703330775042",2,1,,,"hard to understand","work","positive"
"xtwitter_data.csv.3920","x1262494703330775042",2,1,,,"hard to understand","waste","negative"
"xtwitter_data.csv.3920","x1262494703330775042",2,1,,,"hard to understand","dump","negative"
"xtwitter_data.csv.3920","x1262494703330775042",2,1,,,"hard to understand","worked","positive"
"xtwitter_data.csv.3920","x1262494703330775042",2,1,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3920","x1262494703330775042",2,1,,,"hard to understand","shady","negative"
"xtwitter_data.csv.3920","x1262494703330775042",2,1,,,"hard to understand","dump","negative"
"xtwitter_data.csv.3921","x1135320963288092673",1,0,,,"hard to understand","bewildered","negative"
"xtwitter_data.csv.3921","x1135320963288092673",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3922","x904628050033205248",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3922","x904628050033205248",2,0,,,"hard to understand","upset","negative"
"xtwitter_data.csv.3922","x904628050033205248",2,0,,,"hard to understand","break","negative"
"xtwitter_data.csv.3922","x904628050033205248",2,0,,,"hard to understand","fucking","negative"
"xtwitter_data.csv.3922","x904628050033205248",2,0,,,"hard to understand","fucking","negative"
"xtwitter_data.csv.3923","x1276973673375727616",43,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3924","x319215383",0,0,,,"hard to understand","hardened","negative"
"xtwitter_data.csv.3924","x319215383",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3925","x300932467",3,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3925","x300932467",3,0,,,"hard to understand","bully","negative"
"xtwitter_data.csv.3925","x300932467",3,0,,,"hard to understand","extremism","negative"
"xtwitter_data.csv.3926","x1380925852851044356",0,0,,,"hard to understand","right","positive"
"xtwitter_data.csv.3926","x1380925852851044356",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3926","x1380925852851044356",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3927","x3724514778",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3928","x1171121783937871872",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3929","x1152305834464096261",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3929","x1152305834464096261",2,0,,,"hard to understand","support","positive"
"xtwitter_data.csv.3929","x1152305834464096261",2,0,,,"hard to understand","break","negative"
"xtwitter_data.csv.3930","x828324944522141696",0,0,,,"hard to understand","love","positive"
"xtwitter_data.csv.3930","x828324944522141696",0,0,,,"hard to understand","loss","negative"
"xtwitter_data.csv.3930","x828324944522141696",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3931","x801255579620691968",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3931","x801255579620691968",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3931","x801255579620691968",0,0,,,"hard to understand","fans","positive"
"xtwitter_data.csv.3931","x801255579620691968",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3932","x1170725117577584641",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3932","x1170725117577584641",1,0,,,"hard to understand","archaic","negative"
"xtwitter_data.csv.3933","x1241215562698481666",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3933","x1241215562698481666",2,0,,,"hard to understand","pervasive","negative"
"xtwitter_data.csv.3933","x1241215562698481666",2,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3933","x1241215562698481666",2,0,,,"hard to understand","hell","negative"
"xtwitter_data.csv.3933","x1241215562698481666",2,0,,,"hard to understand","work","positive"
"xtwitter_data.csv.3934","x2331934975",0,0,,,"hard to understand","recommendations","positive"
"xtwitter_data.csv.3934","x2331934975",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3934","x2331934975",0,0,,,"hard to understand","work","positive"
"xtwitter_data.csv.3935","x1299723813421305857",230,80,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3935","x1299723813421305857",230,80,,,"hard to understand","struggling","negative"
"xtwitter_data.csv.3935","x1299723813421305857",230,80,,,"hard to understand","comfort","positive"
"xtwitter_data.csv.3935","x1299723813421305857",230,80,,,"hard to understand","vulnerable","negative"
"xtwitter_data.csv.3935","x1299723813421305857",230,80,,,"hard to understand","love","positive"
"xtwitter_data.csv.3936","x1303418922650148864",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3936","x1303418922650148864",1,0,,,"hard to understand","enjoy","positive"
"xtwitter_data.csv.3936","x1303418922650148864",1,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3936","x1303418922650148864",1,0,,,"hard to understand","popular","positive"
"xtwitter_data.csv.3937","x24914498",0,0,,,"hard to understand","fans","positive"
"xtwitter_data.csv.3937","x24914498",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3937","x24914498",0,0,,,"hard to understand","pathetic","negative"
"xtwitter_data.csv.3938","x1000936163866181639",2,0,,,"hard to understand","shit","negative"
"xtwitter_data.csv.3938","x1000936163866181639",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3939","x766873165423267840",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3939","x766873165423267840",1,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3940","x1445748152590503941",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3941","x1193558448891412485",1,0,,,"hard to understand","dead","negative"
"xtwitter_data.csv.3941","x1193558448891412485",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3941","x1193558448891412485",1,0,,,"hard to understand","frustrated","negative"
"xtwitter_data.csv.3942","x1276768632870141955",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3942","x1276768632870141955",0,0,,,"hard to understand","fake","negative"
"xtwitter_data.csv.3942","x1276768632870141955",0,0,,,"hard to understand","smile","positive"
"xtwitter_data.csv.3942","x1276768632870141955",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3942","x1276768632870141955",0,0,,,"hard to understand","happy","positive"
"xtwitter_data.csv.3942","x1276768632870141955",0,0,,,"hard to understand","miss","negative"
"xtwitter_data.csv.3942","x1276768632870141955",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3942","x1276768632870141955",0,0,,,"hard to understand","lost","negative"
"xtwitter_data.csv.3943","x18016212",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3943","x18016212",0,0,,,"hard to understand","pain","negative"
"xtwitter_data.csv.3944","x16448560",22,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3945","x131734579",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3945","x131734579",0,0,,,"hard to understand","worth","positive"
"xtwitter_data.csv.3946","x772792938",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3946","x772792938",0,0,,,"hard to understand","available","positive"
"xtwitter_data.csv.3947","x764090094470987776",9,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3947","x764090094470987776",9,0,,,"hard to understand","upset","negative"
"xtwitter_data.csv.3947","x764090094470987776",9,0,,,"hard to understand","break","negative"
"xtwitter_data.csv.3947","x764090094470987776",9,0,,,"hard to understand","fucking","negative"
"xtwitter_data.csv.3947","x764090094470987776",9,0,,,"hard to understand","immaculate","positive"
"xtwitter_data.csv.3948","x50662150",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3948","x50662150",0,0,,,"hard to understand","break","negative"
"xtwitter_data.csv.3948","x50662150",0,0,,,"hard to understand","unfortunately","negative"
"xtwitter_data.csv.3948","x50662150",0,0,,,"hard to understand","perfect","positive"
"xtwitter_data.csv.3948","x50662150",0,0,,,"hard to understand","win","positive"
"xtwitter_data.csv.3949","x1358819872545857546",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3949","x1358819872545857546",2,0,,,"hard to understand","bias","negative"
"xtwitter_data.csv.3949","x1358819872545857546",2,0,,,"hard to understand","delusions","negative"
"xtwitter_data.csv.3950","x10809412",78,2,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3950","x10809412",78,2,,,"hard to understand","desperate","negative"
"xtwitter_data.csv.3950","x10809412",78,2,,,"hard to understand","stronger","positive"
"xtwitter_data.csv.3950","x10809412",78,2,,,"hard to understand","hurting","negative"
"xtwitter_data.csv.3950","x10809412",78,2,,,"hard to understand","wonderful","positive"
"xtwitter_data.csv.3950","x10809412",78,2,,,"hard to understand","helped","positive"
"xtwitter_data.csv.3951","x211304862",0,0,35.4828435,-97.552161,"hard to understand","hard","negative"
"xtwitter_data.csv.3951","x211304862",0,0,35.4828435,-97.552161,"hard to understand","cheat","negative"
"xtwitter_data.csv.3952","x76483226",7,2,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3952","x76483226",7,2,,,"hard to understand","dead","negative"
"xtwitter_data.csv.3953","x918247842145222656",0,0,,,"hard to understand","fake","negative"
"xtwitter_data.csv.3953","x918247842145222656",0,0,,,"hard to understand","happy","positive"
"xtwitter_data.csv.3953","x918247842145222656",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3953","x918247842145222656",0,0,,,"hard to understand","shake","negative"
"xtwitter_data.csv.3954","x22314909",0,0,,,"hard to understand","good","positive"
"xtwitter_data.csv.3954","x22314909",0,0,,,"hard to understand","bargain","positive"
"xtwitter_data.csv.3954","x22314909",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3954","x22314909",0,0,,,"hard to understand","lost","negative"
"xtwitter_data.csv.3954","x22314909",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3955","x4441950880",0,0,,,"hard to understand","works","positive"
"xtwitter_data.csv.3955","x4441950880",0,0,,,"hard to understand","important","positive"
"xtwitter_data.csv.3955","x4441950880",0,0,,,"hard to understand","work","positive"
"xtwitter_data.csv.3955","x4441950880",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3955","x4441950880",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3956","x548831092",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3956","x548831092",1,0,,,"hard to understand","demeaning","negative"
"xtwitter_data.csv.3957","x913836765059874816",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3958","x3291435206",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3959","x19274931",0,0,,,"hard to understand","well","positive"
"xtwitter_data.csv.3959","x19274931",0,0,,,"hard to understand","tough","positive"
"xtwitter_data.csv.3959","x19274931",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3959","x19274931",0,0,,,"hard to understand","elite","positive"
"xtwitter_data.csv.3959","x19274931",0,0,,,"hard to understand","talent","positive"
"xtwitter_data.csv.3960","x1330594442",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3961","x1194804253409202176",0,0,,,"hard to understand","refund","positive"
"xtwitter_data.csv.3961","x1194804253409202176",0,0,,,"hard to understand","refund","positive"
"xtwitter_data.csv.3961","x1194804253409202176",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3961","x1194804253409202176",0,0,,,"hard to understand","refund","positive"
"xtwitter_data.csv.3962","x1250107355800322048",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3962","x1250107355800322048",2,0,,,"hard to understand","good","positive"
"xtwitter_data.csv.3962","x1250107355800322048",2,0,,,"hard to understand","stupid","negative"
"xtwitter_data.csv.3962","x1250107355800322048",2,0,,,"hard to understand","wrong","negative"
"xtwitter_data.csv.3963","x1352740167560388609",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3963","x1352740167560388609",0,0,,,"hard to understand","support","positive"
"xtwitter_data.csv.3963","x1352740167560388609",0,0,,,"hard to understand","bash","negative"
"xtwitter_data.csv.3963","x1352740167560388609",0,0,,,"hard to understand","available","positive"
"xtwitter_data.csv.3964","x801080366",1,0,,,"hard to understand","variety","positive"
"xtwitter_data.csv.3964","x801080366",1,0,,,"hard to understand","bully","negative"
"xtwitter_data.csv.3964","x801080366",1,0,,,"hard to understand","bullying","negative"
"xtwitter_data.csv.3964","x801080366",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3965","x634305574",1,0,,,"hard to understand","drag","negative"
"xtwitter_data.csv.3965","x634305574",1,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3965","x634305574",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3966","x15290335",2,0,,,"hard to understand","love","positive"
"xtwitter_data.csv.3966","x15290335",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3966","x15290335",2,0,,,"hard to understand","fucking","negative"
"xtwitter_data.csv.3967","x43943802",0,0,25.6994485,-80.271087,"hard to understand","hate","negative"
"xtwitter_data.csv.3967","x43943802",0,0,25.6994485,-80.271087,"hard to understand","love","positive"
"xtwitter_data.csv.3967","x43943802",0,0,25.6994485,-80.271087,"hard to understand","hard","negative"
"xtwitter_data.csv.3968","x77568692",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3968","x77568692",0,0,,,"hard to understand","nice","positive"
"xtwitter_data.csv.3968","x77568692",0,0,,,"hard to understand","lonely","negative"
"xtwitter_data.csv.3968","x77568692",0,0,,,"hard to understand","free","positive"
"xtwitter_data.csv.3969","x1066386657371291648",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3969","x1066386657371291648",0,0,,,"hard to understand","issues","negative"
"xtwitter_data.csv.3969","x1066386657371291648",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3969","x1066386657371291648",0,0,,,"hard to understand","right","positive"
"xtwitter_data.csv.3970","x1538205758",6,0,,,"hard to understand","thank","positive"
"xtwitter_data.csv.3970","x1538205758",6,0,,,"hard to understand","goodness","positive"
"xtwitter_data.csv.3970","x1538205758",6,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3970","x1538205758",6,0,,,"hard to understand","super","positive"
"xtwitter_data.csv.3970","x1538205758",6,0,,,"hard to understand","well","positive"
"xtwitter_data.csv.3970","x1538205758",6,0,,,"hard to understand","dragging","negative"
"xtwitter_data.csv.3971","x1443913001195741186",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3971","x1443913001195741186",2,0,,,"hard to understand","calmness","positive"
"xtwitter_data.csv.3972","x217241765",2,0,,,"hard to understand","threat","negative"
"xtwitter_data.csv.3972","x217241765",2,0,,,"hard to understand","breakthrough","positive"
"xtwitter_data.csv.3972","x217241765",2,0,,,"hard to understand","contagious","negative"
"xtwitter_data.csv.3972","x217241765",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3973","x1075371142167244800",3,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3973","x1075371142167244800",3,0,,,"hard to understand","ready","positive"
"xtwitter_data.csv.3973","x1075371142167244800",3,0,,,"hard to understand","nightmare","negative"
"xtwitter_data.csv.3974","x1275269536581849088",1,0,,,"hard to understand","fucking","negative"
"xtwitter_data.csv.3974","x1275269536581849088",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3975","x1329468319",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3975","x1329468319",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3976","x221002223",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3977","x3884258302",1,0,,,"hard to understand","shake","negative"
"xtwitter_data.csv.3977","x3884258302",1,0,,,"hard to understand","shake","negative"
"xtwitter_data.csv.3977","x3884258302",1,0,,,"hard to understand","shake","negative"
"xtwitter_data.csv.3977","x3884258302",1,0,,,"hard to understand","weird","negative"
"xtwitter_data.csv.3977","x3884258302",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3977","x3884258302",1,0,,,"hard to understand","shake","negative"
"xtwitter_data.csv.3978","x211198337",1,0,,,"hard to understand","issues","negative"
"xtwitter_data.csv.3978","x211198337",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3979","x876185752119496704",5,0,,,"hard to understand","work","positive"
"xtwitter_data.csv.3979","x876185752119496704",5,0,,,"hard to understand","audacity","negative"
"xtwitter_data.csv.3979","x876185752119496704",5,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3979","x876185752119496704",5,0,,,"hard to understand","work","positive"
"xtwitter_data.csv.3980","x45080785",0,0,,,"hard to understand","happy","positive"
"xtwitter_data.csv.3980","x45080785",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3981","x1344066699281260544",0,1,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3981","x1344066699281260544",0,1,,,"hard to understand","hurt","negative"
"xtwitter_data.csv.3982","x15964222",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3982","x15964222",1,0,,,"hard to understand","poor","negative"
"xtwitter_data.csv.3983","x386121032",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3983","x386121032",1,0,,,"hard to understand","liked","positive"
"xtwitter_data.csv.3983","x386121032",1,0,,,"hard to understand","mystery","negative"
"xtwitter_data.csv.3983","x386121032",1,0,,,"hard to understand","appreciated","positive"
"xtwitter_data.csv.3984","x1277367990045085697",5,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3984","x1277367990045085697",5,0,,,"hard to understand","worth","positive"
"xtwitter_data.csv.3984","x1277367990045085697",5,0,,,"hard to understand","killing","negative"
"xtwitter_data.csv.3984","x1277367990045085697",5,0,,,"hard to understand","worse","negative"
"xtwitter_data.csv.3985","x1385023318009516033",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3986","x1357606237358223360",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3987","x91416928",4,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3987","x91416928",4,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3988","x793199797",11,2,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3988","x793199797",11,2,,,"hard to understand","sick","negative"
"xtwitter_data.csv.3988","x793199797",11,2,,,"hard to understand","die","negative"
"xtwitter_data.csv.3988","x793199797",11,2,,,"hard to understand","virus","negative"
"xtwitter_data.csv.3988","x793199797",11,2,,,"hard to understand","dying","negative"
"xtwitter_data.csv.3989","x1348708068868108288",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3990","x2384272633",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3991","x268498395",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3991","x268498395",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3992","x955195329514745859",0,0,,,"hard to understand","funny","negative"
"xtwitter_data.csv.3992","x955195329514745859",0,0,,,"hard to understand","fine","positive"
"xtwitter_data.csv.3992","x955195329514745859",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3992","x955195329514745859",0,0,,,"hard to understand","glad","positive"
"xtwitter_data.csv.3992","x955195329514745859",0,0,,,"hard to understand","cleared","positive"
"xtwitter_data.csv.3993","x1123824965172723714",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3994","x20144393",0,0,,,"hard to understand","better","positive"
"xtwitter_data.csv.3994","x20144393",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3994","x20144393",0,0,,,"hard to understand","interesting","positive"
"xtwitter_data.csv.3994","x20144393",0,0,,,"hard to understand","problem","negative"
"xtwitter_data.csv.3995","x41982594",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.3995","x41982594",0,0,,,"hard to understand","funny","negative"
"xtwitter_data.csv.3995","x41982594",0,0,,,"hard to understand","slow","negative"
"xtwitter_data.csv.3995","x41982594",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3996","x3284057809",2,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3996","x3284057809",2,0,,,"hard to understand","afraid","negative"
"xtwitter_data.csv.3997","x2967540952",1,0,,,"hard to understand","shit","negative"
"xtwitter_data.csv.3997","x2967540952",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3998","x2380372220",1,0,,,"hard to understand","thank","positive"
"xtwitter_data.csv.3998","x2380372220",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.3998","x2380372220",1,0,,,"hard to understand","articulate","positive"
"xtwitter_data.csv.3998","x2380372220",1,0,,,"hard to understand","accessible","positive"
"xtwitter_data.csv.3998","x2380372220",1,0,,,"hard to understand","work","positive"
"xtwitter_data.csv.3999","x437990487",0,0,,,"hard to understand","free","positive"
"xtwitter_data.csv.3999","x437990487",0,0,,,"hard to understand","free","positive"
"xtwitter_data.csv.3999","x437990487",0,0,,,"hard to understand","free","positive"
"xtwitter_data.csv.3999","x437990487",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4000","x1479983928",0,0,,,"hard to understand","problem","negative"
"xtwitter_data.csv.4000","x1479983928",0,0,,,"hard to understand","refuse","negative"
"xtwitter_data.csv.4000","x1479983928",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4001","x47223494",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4001","x47223494",0,0,,,"hard to understand","pathetically","negative"
"xtwitter_data.csv.4001","x47223494",0,0,,,"hard to understand","insulting","negative"
"xtwitter_data.csv.4001","x47223494",0,0,,,"hard to understand","nonsense","negative"
"xtwitter_data.csv.4002","x938055848177176579",0,0,,,"hard to understand","well","positive"
"xtwitter_data.csv.4002","x938055848177176579",0,0,,,"hard to understand","broke","negative"
"xtwitter_data.csv.4002","x938055848177176579",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4002","x938055848177176579",0,0,,,"hard to understand","chill","negative"
"xtwitter_data.csv.4003","x19912906",1,0,40.9445675,-73.860857,"hard to understand","hard","negative"
"xtwitter_data.csv.4003","x19912906",1,0,40.9445675,-73.860857,"hard to understand","murder","negative"
"xtwitter_data.csv.4003","x19912906",1,0,40.9445675,-73.860857,"hard to understand","wonder","positive"
"xtwitter_data.csv.4004","x1101504445505044480",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4004","x1101504445505044480",0,0,,,"hard to understand","understandable","positive"
"xtwitter_data.csv.4005","x975536676268335105",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4005","x975536676268335105",0,0,,,"hard to understand","passion","positive"
"xtwitter_data.csv.4005","x975536676268335105",0,0,,,"hard to understand","magic","positive"
"xtwitter_data.csv.4005","x975536676268335105",0,0,,,"hard to understand","complex","negative"
"xtwitter_data.csv.4005","x975536676268335105",0,0,,,"hard to understand","shallow","negative"
"xtwitter_data.csv.4005","x975536676268335105",0,0,,,"hard to understand","intimidating","negative"
"xtwitter_data.csv.4006","x155854375",0,0,,,"hard to understand","free","positive"
"xtwitter_data.csv.4006","x155854375",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4007","x384115448",1,0,,,"hard to understand","shit","negative"
"xtwitter_data.csv.4007","x384115448",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4008","x1268531951935381505",1,0,,,"hard to understand","freedom","positive"
"xtwitter_data.csv.4008","x1268531951935381505",1,0,,,"hard to understand","infringe","negative"
"xtwitter_data.csv.4008","x1268531951935381505",1,0,,,"hard to understand","right","positive"
"xtwitter_data.csv.4008","x1268531951935381505",1,0,,,"hard to understand","fucking","negative"
"xtwitter_data.csv.4008","x1268531951935381505",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4009","x25641157",0,0,,,"hard to understand","fans","positive"
"xtwitter_data.csv.4009","x25641157",0,0,,,"hard to understand","blah","negative"
"xtwitter_data.csv.4009","x25641157",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4010","x341184689",1,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.4010","x341184689",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4011","x27579192",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4011","x27579192",1,0,,,"hard to understand","supports","positive"
"xtwitter_data.csv.4011","x27579192",1,0,,,"hard to understand","heck","negative"
"xtwitter_data.csv.4012","x1370228196029968385",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4012","x1370228196029968385",1,0,,,"hard to understand","fuck","negative"
"xtwitter_data.csv.4013","x1042154133510402049",0,0,,,"hard to understand","better","positive"
"xtwitter_data.csv.4013","x1042154133510402049",0,0,,,"hard to understand","better","positive"
"xtwitter_data.csv.4013","x1042154133510402049",0,0,,,"hard to understand","won","positive"
"xtwitter_data.csv.4013","x1042154133510402049",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4014","x1348993530425966592",1,0,,,"hard to understand","sorry","negative"
"xtwitter_data.csv.4014","x1348993530425966592",1,0,,,"hard to understand","easiest","positive"
"xtwitter_data.csv.4014","x1348993530425966592",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4014","x1348993530425966592",1,0,,,"hard to understand","lose","negative"
"xtwitter_data.csv.4015","x1348993530425966592",1,0,,,"hard to understand","sorry","negative"
"xtwitter_data.csv.4015","x1348993530425966592",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4015","x1348993530425966592",1,0,,,"hard to understand","lose","negative"
"xtwitter_data.csv.4015","x1348993530425966592",1,0,,,"hard to understand","easier","positive"
"xtwitter_data.csv.4016","x3167882446",1,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4017","x23035574",5,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4018","x4575172703",3,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4019","x2485314444",0,0,,,"hard to understand","threatening","negative"
"xtwitter_data.csv.4019","x2485314444",0,0,,,"hard to understand","assault","negative"
"xtwitter_data.csv.4019","x2485314444",0,0,,,"hard to understand","right","positive"
"xtwitter_data.csv.4019","x2485314444",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4020","x1313200365991493636",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4020","x1313200365991493636",0,0,,,"hard to understand","like","positive"
"xtwitter_data.csv.4021","x14162718",0,0,,,"hard to understand","sweeping","positive"
"xtwitter_data.csv.4021","x14162718",0,0,,,"hard to understand","hard","negative"
"xtwitter_data.csv.4021","x14162718",0,0,,,"hard to understand","ignorance","negative"
"xtwitter_data.csv.4022","x2947971323",0,0,,,"language barrier","great","positive"
"xtwitter_data.csv.4023","x2257656077",0,0,,,"language barrier","great","positive"
"xtwitter_data.csv.4024","x14567994",0,0,,,"language barrier","fans","positive"
"xtwitter_data.csv.4024","x14567994",0,0,,,"language barrier","struggled","negative"
"xtwitter_data.csv.4024","x14567994",0,0,,,"language barrier","overrated","negative"
"xtwitter_data.csv.4025","x308664081",1,0,,,"language barrier","impressed","positive"
"xtwitter_data.csv.4025","x308664081",1,0,,,"language barrier","marvellous","positive"
"xtwitter_data.csv.4026","x308664081",0,0,,,"language barrier","difficult","negative"
"xtwitter_data.csv.4026","x308664081",0,0,,,"language barrier","terrible","negative"
